timestamp,machine_id,line_id,machine_state,units_produced,units_rejected,temperature_c,vibration_mm_s,power_kw,operator_shift
2026-03-01T05:35:00,M-01,A,SETUP,0,0,47.1,0.25,5.0,A
2026-03-01T05:36:00,M-01,A,SETUP,0,0,46.8,0.32,5.3,A
2026-03-01T05:37:00,M-01,A,SETUP,0,0,45.8,0.25,5.0,A
2026-03-01T05:38:00,M-01,A,SETUP,0,0,46.3,0.27,6.2,A
2026-03-01T05:39:00,M-01,A,SETUP,0,0,46.3,0.24,5.0,A
2026-03-01T05:40:00,M-01,A,SETUP,0,0,46.8,0.26,6.2,A
2026-03-01T05:41:00,M-01,A,RUN,12,1,48.0,0.81,21.4,A
2026-03-01T05:42:00,M-01,A,RUN,17,0,48.8,0.64,23.7,A
2026-03-01T05:43:00,M-01,A,RUN,9,0,49.7,0.62,19.8,A
2026-03-01T05:44:00,M-01,A,RUN,17,1,51.6,1.06,20.5,A
2026-03-01T05:45:00,M-01,A,RUN,12,0,53.2,0.86,20.8,A
2026-03-01T05:46:00,M-01,A,RUN,8,0,53.7,0.77,19.3,A
2026-03-01T05:47:00,m-01,A,RUN,17,0,53.8,0.71,22.1,A
2026-03-01T05:48:00,M-01,A,RUN,11,0,53.8,0.85,18.9,A
2026-03-01T05:49:00,M-01,A,RUN,12,0,54.8,0.86,19.3,A
2026-03-01T05:50:00,M-01,A,RUN,18,0,56.1,0.75,22.0,A
2026-03-01T05:51:00,M-01,A,RUN,10,0,56.2,0.57,20.9,A
2026-03-01T05:52:00,M-01,A,RUN,14,0,56.3,1.08,21.2,A
2026-03-01T05:53:00,M-01,A,RUN,10,0,55.9,0.87,19.9,A
2026-03-01T05:54:00,M-01,A,RUN,10,0,56.2,0.92,20.0,A
2026-03-01T05:55:00,M-01,A,RUN,12,0,57.3,0.51,20.7,A
2026-03-01T05:56:00,M-01,A,RUN,16,1,56.8,0.81,22.3,A
2026-03-01T05:57:00,M-01,A,RUN,10,1,57.5,0.97,19.5,A
2026-03-01T05:58:00,M-01,A,RUN,9,1,57.8,0.92,18.5,A
2026-03-01T05:59:00,M-01,A,RUN,9,1,57.8,1.28,21.2,A
2026-03-01T06:00:00,M-01,A,RUN,11,0,58.8,0.71,19.0,A
2026-03-01T06:01:00,M-01,A,RUN,10,0,58.8,0.75,19.5,A
2026-03-01T06:02:00,M-01,A,RUN,9,1,59.6,1.02,18.6,A
2026-03-01T06:03:00,M-01,A,RUN,11,0,59.8,0.88,19.1,A
2026-03-01T06:04:00,M-01,A,RUN,15,0,60.4,0.83,21.1,A
2026-03-01T06:05:00,M-01,A,RUN,10,0,60.9,1.25,21.4,A
2026-03-01T06:06:00,M-01,A,RUN,14,1,60.2,0.9,21.1,A
2026-03-01T06:07:00,M-01,A,RUN,13,0,59.8,0.78,19.3,A
2026-03-01T06:08:00,M-01,A,RUN,10,0,59.9,0.82,19.9,A
2026-03-01T06:09:00,M-01,A,RUN,11,0,59.4,0.97,20.6,A
2026-03-01T06:10:00,M-01,A,RUN,12,0,59.8,1.01,21.0,A
2026-03-01T06:11:00,M-01,A,RUN,14,0,59.7,0.83,21.3,A
2026-03-01T06:12:00,M-01,A,RUN,15,2,59.7,0.63,22.2,A
2026-03-01T06:13:00,M-01,A,RUN,9,1,59.6,0.99,20.3,A
2026-03-01T06:14:00,M-01,A,RUN,4,0,59.7,1.08,18.3,A
2026-03-01T06:15:00,M-01,A,RUN,13,0,59.4,1.12,21.2,A
2026-03-01T06:16:00,M-01,A,RUN,15,0,58.9,0.83,20.6,A
2026-03-01T06:17:00,M-01,A,RUN,10,0,59.6,1.21,18.5,A
2026-03-01T06:18:00,M-01,A,RUN,16,0,60.0,1.02,21.6,A
2026-03-01T06:19:00,M-01,A,RUN,16,0,60.1,1.07,20.1,A
2026-03-01T06:20:00,M-01,A,RUN,8,0,60.5,0.8,18.2,A
2026-03-01T06:21:00,M-01,A,RUN,10,1,60.3,0.75,19.5,A
2026-03-01T06:22:00,M-01,A,RUN,9,0,59.4,0.85,19.0,A
2026-03-01T06:23:00,M-01,A,RUN,11,1,59.4,0.98,20.4,A
2026-03-01T06:24:00,M-01,A,RUN,10,0,60.4,0.92,18.5,A
2026-03-01T06:25:00,M-01,A,RUN,16,0,60.7,0.82,21.7,A
2026-03-01T06:26:00,M-01,A,RUN,18,0,60.6,0.7,22.0,A
2026-03-01T06:27:00,M-01,A,RUN,19,1,60.4,0.88,23.8,A
2026-03-01T06:28:00,M-01,A,RUN,9,0,60.4,0.91,19.9,A
2026-03-01T06:29:00,M-01,A,RUN,12,0,60.4,0.97,21.5,A
2026-03-01T06:30:00,M-01,A,RUN,12,0,60.8,0.85,21.9,A
2026-03-01T06:31:00,M-01,A,RUN,15,0,60.0,0.62,20.7,A
2026-03-01T06:32:00,M-01,A,RUN,9,0,58.9,0.93,19.9,A
2026-03-01T06:33:00,M-01,A,RUN,9,0,58.7,1.03,20.2,A
2026-03-01T06:34:00,M-01,A,RUN,15,0,58.6,0.71,21.0,A
2026-03-01T06:35:00,M-01,A,RUN,10,0,58.1,1.01,18.9,A
2026-03-01T06:36:00,M-01,A,RUN,5,0,58.6,0.99,17.2,A
2026-03-01T06:37:00,M-01,A,RUN,19,1,58.8,1.09,22.1,A
2026-03-01T06:38:00,M-01,A,RUN,12,1,59.3,0.67,18.8,A
2026-03-01T06:39:00,M-01,A,RUN,14,0,59.1,0.83,20.6,A
2026-03-01T06:40:00,M-01,A,RUN,24,0,59.5,1.1,24.3,A
2026-03-01T06:41:00,M-01,A,RUN,14,1,59.1,1.06,21.7,A
2026-03-01T06:42:00,M-01,A,RUN,15,0,59.5,1.23,23.0,A
2026-03-01T06:43:00,M-01,A,RUN,13,0,60.1,0.84,19.0,A
2026-03-01T06:44:00,M-01,A,RUN,17,0,59.8,1.02,22.2,A
2026-03-01T06:45:00,M-01,A,RUN,10,0,60.1,0.92,19.0,A
2026-03-01T06:46:00,M-01,A,RUN,11,0,60.9,1.03,20.2,A
2026-03-01T06:47:00,M-01,A,RUN,9,0,61.3,1.06,19.0,A
2026-03-01T06:48:00,M-01,A,SETUP,0,0,59.7,0.2,4.5,A
2026-03-01T06:49:00,m-01,A,SETUP,0,0,58.2,0.23,6.5,A
2026-03-01T06:50:00,M-01,A,SETUP,0,0,56.6,0.23,5.5,A
2026-03-01T06:51:00,M-01,A,SETUP,0,0,56.1,0.2,5.3,A
2026-03-01T06:52:00,M-01,A,SETUP,0,0,55.5,0.26,6.4,A
2026-03-01T06:53:00,M-01,A,SETUP,0,0,54.9,0.26,5.4,A
2026-03-01T06:54:00,M-01,A,SETUP,0,0,54.4,0.26,5.7,A
2026-03-01T06:55:00,M-01,A,SETUP,0,0,54.5,0.24,5.8,A
2026-03-01T06:56:00,M-01,A,SETUP,0,0,53.8,0.24,5.0,A
2026-03-01T06:57:00,M-01,A,SETUP,0,0,53.6,0.25,5.7,A
2026-03-01T06:58:00,M-01,A,RUN,10,0,54.0,0.72,18.9,A
2026-03-01T06:59:00,M-01,A,RUN,12,0,54.0,0.68,20.2,A
2026-03-01T07:00:00,M-01,A,RUN,8,0,54.4,0.87,20.4,A
2026-03-01T07:01:00,M-01,A,RUN,8,0,53.8,0.82,19.1,A
2026-03-01T07:02:00,M-01,A,RUN,14,1,55.3,0.8,20.9,A
2026-03-01T07:03:00,M-01,A,RUN,12,1,55.4,0.69,20.1,A
2026-03-01T07:04:00,M-01,A,DOWN,0,0,52.7,0.2,0.4,A
2026-03-01T07:05:00,M-01,A,DOWN,0,0,51.8,0.2,0.2,A
2026-03-01T07:06:00,M-01,A,DOWN,0,0,49.1,0.32,0.3,A
2026-03-01T07:07:00,M-01,A,DOWN,0,0,46.9,0.2,0.3,A
2026-03-01T07:08:00,M-01,A,DOWN,0,0,45.7,0.24,0.4,A
2026-03-01T07:09:00,M-01,A,DOWN,0,0,43.9,0.35,0.3,A
2026-03-01T07:10:00,M-01,A,RUN,6,0,45.1,0.76,17.8,A
2026-03-01T07:11:00,M-01,A,RUN,5,0,46.6,0.36,18.6,A
2026-03-01T07:12:00,M-01,A,RUN,11,0,47.6,0.67,19.9,A
2026-03-01T07:13:00,M-01,A,RUN,12,0,49.6,1.08,21.9,A
2026-03-01T07:14:00,M-01,A,RUN,7,0,50.1,0.65,19.5,A
2026-03-01T07:15:00,M-01,A,RUN,15,0,50.3,0.76,22.8,A
2026-03-01T07:16:00,M-01,A,RUN,10,0,49.9,0.94,19.0,A
2026-03-01T07:17:00,M-01,A,RUN,14,0,50.0,0.91,21.6,A
2026-03-01T07:18:00,M-01,A,RUN,14,0,51.1,0.78,21.8,A
2026-03-01T07:19:00,M-01,A,RUN,10,0,52.2,0.82,21.4,A
2026-03-01T07:20:00,M-01,A,RUN,12,1,52.1,0.78,18.6,A
2026-03-01T07:21:00,M-01,A,RUN,7,0,52.1,0.91,18.3,A
2026-03-01T07:22:00,M-01,A,RUN,12,1,52.7,0.76,20.4,A
2026-03-01T07:23:00,M-01,A,RUN,10,0,53.3,0.68,19.5,A
2026-03-01T07:24:00,M-01,A,RUN,11,1,54.3,0.72,19.6,A
2026-03-01T07:25:00,M-01,A,RUN,11,0,54.6,0.95,18.2,A
2026-03-01T07:26:00,M-01,A,RUN,13,0,54.8,0.43,19.2,A
2026-03-01T07:27:00,M-01,A,RUN,9,0,55.7,0.9,18.6,A
2026-03-01T07:28:00,M-01,A,RUN,14,0,56.4,0.67,20.8,A
2026-03-01T07:29:00,M-01,A,RUN,14,0,55.6,1.09,21.3,A
2026-03-01T07:30:00,M-01,A,RUN,12,0,56.2,0.74,19.1,A
2026-03-01T07:31:00,M-01,A,RUN,14,0,56.6,1.08,21.1,A
2026-03-01T07:32:00,M-01,A,RUN,14,0,56.8,0.82,21.5,A
2026-03-01T07:33:00,M-01,A,RUN,10,0,57.9,0.78,19.5,A
2026-03-01T07:34:00,M-01,A,RUN,13,0,57.5,0.75,20.7,A
2026-03-01T07:35:00,M-01,A,RUN,12,0,57.5,0.89,19.1,A
2026-03-01T07:36:00,M-01,A,RUN,8,0,58.0,1.11,19.3,A
2026-03-01T07:37:00,M-01,A,RUN,5,0,58.1,0.94,19.0,A
2026-03-01T07:38:00,M-01,A,RUN,17,0,59.3,1.18,22.7,A
2026-03-01T07:39:00,M-01,A,RUN,17,0,59.9,0.78,22.4,A
2026-03-01T07:40:00,M-01,A,RUN,18,0,59.7,0.68,21.0,A
2026-03-01T07:41:00,M-01,A,RUN,17,0,59.6,0.93,23.8,A
2026-03-01T07:42:00,M-01,A,RUN,9,0,60.4,0.62,18.9,A
2026-03-01T07:43:00,M-01,A,RUN,15,1,60.9,0.98,21.4,A
2026-03-01T07:44:00,M-01,A,RUN,13,0,60.8,0.95,19.8,A
2026-03-01T07:45:00,M-01,A,RUN,9,0,61.2,0.94,18.6,A
2026-03-01T07:46:00,M-01,A,RUN,16,1,61.0,0.96,21.9,A
2026-03-01T07:47:00,M-01,A,RUN,19,1,60.2,0.77,23.0,A
2026-03-01T07:48:00,M-01,A,RUN,7,0,59.3,1.25,17.8,A
2026-03-01T07:49:00,M-01,A,RUN,9,0,59.2,0.91,18.5,A
2026-03-01T07:50:00,M-01,A,RUN,17,0,58.7,1.08,21.3,A
2026-03-01T07:51:00,M-01,A,RUN,14,0,58.9,1.25,20.3,A
2026-03-01T07:52:00,M-01,A,RUN,12,0,59.0,1.02,19.6,A
2026-03-01T07:53:00,M-01,A,RUN,12,1,58.6,0.88,19.5,A
2026-03-01T07:54:00,M-01,A,RUN,11,0,59.4,0.97,20.6,A
2026-03-01T07:55:00,M-01,A,RUN,13,0,59.4,1.11,21.7,A
2026-03-01T07:56:00,M-01,A,RUN,11,0,59.3,1.09,19.8,A
2026-03-01T07:57:00,M-01,A,RUN,9,0,58.4,1.12,19.1,A
2026-03-01T07:58:00,M-01,A,RUN,12,0,58.8,0.98,20.2,A
2026-03-01T07:59:00,M-01,A,RUN,13,0,58.9,0.72,20.2,A
2026-03-01T08:00:00,M-01,A,RUN,19,0,58.9,1.2,22.7,A
2026-03-01T08:01:00,M-01,A,RUN,11,0,59.0,1.07,18.9,A
2026-03-01T08:02:00,M-01,A,RUN,8,0,60.6,0.75,19.0,A
2026-03-01T08:03:00,M-01,A,RUN,16,0,60.4,0.92,22.8,A
2026-03-01T08:04:00,M-01,A,RUN,21,1,60.0,0.78,22.2,A
2026-03-01T08:05:00,M-01,A,RUN,12,0,60.3,0.98,20.7,A
2026-03-01T08:06:00,M-01,A,RUN,16,0,59.1,1.02,21.6,A
2026-03-01T08:07:00,M-01,A,RUN,15,0,59.2,0.91,22.1,A
2026-03-01T08:08:00,M-01,A,RUN,14,0,59.3,0.94,20.3,A
2026-03-01T08:09:00,M-01,A,RUN,14,0,59.4,0.86,21.1,A
2026-03-01T08:10:00,M-01,A,RUN,16,2,59.0,1.01,22.1,A
2026-03-01T08:11:00,M-01,A,RUN,14,0,58.5,1.08,21.9,A
2026-03-01T08:12:00,M-01,A,RUN,13,0,58.5,0.99,20.4,A
2026-03-01T08:13:00,M-01,A,RUN,14,1,57.6,0.95,20.3,A
2026-03-01T08:14:00,M-01,A,RUN,9,0,57.5,1.05,19.3,A
2026-03-01T08:15:00,M-01,A,RUN,22,1,58.5,1.12,24.3,A
2026-03-01T08:16:00,M-01,A,RUN,10,0,59.2,1.25,18.8,A
2026-03-01T08:17:00,M-01,A,RUN,19,0,59.8,1.16,23.0,A
2026-03-01T08:18:00,M-01,A,RUN,14,0,60.0,1.06,19.7,A
2026-03-01T08:19:00,M-01,A,RUN,17,0,60.1,1.11,20.7,A
2026-03-01T08:20:00,M-01,A,RUN,14,0,60.9,1.13,19.8,A
2026-03-01T08:21:00,M-01,A,RUN,8,0,61.2,1.16,19.4,A
2026-03-01T08:22:00,M-01,A,RUN,9,0,60.7,0.96,18.5,A
2026-03-01T08:23:00,M-01,A,RUN,13,0,59.4,0.97,21.3,A
2026-03-01T08:24:00,M-01,A,RUN,12,0,60.4,1.08,21.0,A
2026-03-01T08:25:00,M-01,A,RUN,15,0,60.9,1.25,20.3,A
2026-03-01T08:26:00,M-01,A,RUN,9,0,59.8,1.33,20.6,A
2026-03-01T08:27:00,M-01,A,RUN,18,0,59.3,1.41,20.9,A
2026-03-01T08:28:00,M-01,A,RUN,11,0,59.0,1.16,21.2,A
2026-03-01T08:29:00,M-01,A,RUN,7,0,57.8,1.0,18.2,A
2026-03-01T08:30:00,M-01,A,RUN,12,0,59.0,1.13,20.3,A
2026-03-01T08:31:00,M-01,A,RUN,14,1,58.2,0.95,22.0,A
2026-03-01T08:32:00,M-01,A,RUN,18,0,59.4,1.21,22.9,A
2026-03-01T08:33:00,M-01,A,RUN,13,0,59.5,1.09,22.8,A
2026-03-01T08:34:00,M-01,A,RUN,10,0,59.8,1.06,20.5,A
2026-03-01T08:35:00,M-01,A,RUN,12,0,59.9,1.0,20.1,A
2026-03-01T08:36:00,M-01,A,RUN,16,0,59.8,1.0,20.4,A
2026-03-01T08:37:00,M-01,A,RUN,14,0,61.0,1.12,22.3,A
2026-03-01T08:38:00,M-01,A,RUN,14,2,61.6,1.11,19.6,A
2026-03-01T08:39:00,M-01,A,RUN,12,0,61.3,1.09,21.0,A
2026-03-01T08:40:00,M-01,A,RUN,12,0,61.3,1.08,21.8,A
2026-03-01T08:41:00,M-01,A,RUN,13,0,61.7,1.28,19.6,A
2026-03-01T08:42:00,M-01,A,RUN,13,0,60.9,1.17,21.5,A
2026-03-01T08:43:00,M-01,A,RUN,13,0,60.4,1.05,21.3,A
2026-03-01T08:44:00,M-01,A,RUN,12,1,60.5,1.04,19.6,A
2026-03-01T08:45:00,M-01,A,RUN,7,0,59.7,1.27,18.6,A
2026-03-01T08:46:00,M-01,A,RUN,15,0,60.4,1.03,20.7,A
2026-03-01T08:47:00,M-01,A,RUN,10,0,60.6,1.2,16.7,A
2026-03-01T08:48:00,M-01,A,RUN,10,0,61.1,0.78,18.5,A
2026-03-01T08:49:00,M-01,A,RUN,15,0,61.2,1.33,20.5,A
2026-03-01T08:50:00,M-01,A,RUN,17,0,61.8,1.22,21.8,A
2026-03-01T08:51:00,M-1,A,RUN,9,0,61.4,0.99,19.9,A
2026-03-01T08:52:00,M-01,A,RUN,11,0,62.2,1.09,19.0,A
2026-03-01T08:53:00,M-01,A,RUN,19,2,61.4,1.28,22.0,A
2026-03-01T08:54:00,M-01,A,RUN,12,0,61.3,1.3,19.8,A
2026-03-01T08:55:00,M-01,A,RUN,14,2,60.6,1.11,20.2,A
2026-03-01T08:56:00,M-01,A,RUN,15,0,61.2,1.02,21.9,A
2026-03-01T08:57:00,M-01,A,RUN,16,0,61.2,1.45,20.6,A
2026-03-01T08:58:00,M-01,A,RUN,9,0,60.2,1.06,19.6,A
2026-03-01T08:59:00,M-01,A,RUN,11,0,60.0,1.22,20.2,A
2026-03-01T09:00:00,M-01,A,SETUP,0,0,59.7,0.29,5.7,A
2026-03-01T09:01:00,M-01,A,SETUP,0,0,58.8,0.25,4.1,A
2026-03-01T09:02:00,M-01,A,SETUP,0,0,57.5,0.24,5.3,A
2026-03-01T09:03:00,M-01,A,SETUP,0,0,57.8,0.29,6.2,A
2026-03-01T09:04:00,M-01,A,SETUP,0,0,56.5,0.25,4.7,A
2026-03-01T09:05:00,M-01,A,SETUP,0,0,55.8,0.22,5.4,A
2026-03-01T09:06:00,M-01,A,SETUP,0,0,55.3,0.26,4.9,A
2026-03-01T09:07:00,M-01,A,SETUP,0,0,55.2,0.22,5.7,A
2026-03-01T09:08:00,M-01,A,SETUP,0,0,54.5,0.28,6.1,A
2026-03-01T09:09:00,M-01,A,SETUP,0,0,54.5,0.24,4.6,A
2026-03-01T09:10:00,M-01,A,SETUP,0,0,54.0,0.27,5.8,A
2026-03-01T09:11:00,M-01,A,SETUP,0,0,52.8,0.29,5.3,A
2026-03-01T09:12:00,M-01,A,SETUP,0,0,52.9,0.28,5.7,A
2026-03-01T09:13:00,M-01,A,SETUP,0,0,53.0,0.26,5.0,A
2026-03-01T09:14:00,M-01,A,SETUP,0,0,52.2,0.3,5.3,A
2026-03-01T09:15:00,M-01,A,SETUP,0,0,51.9,0.33,4.8,A
2026-03-01T09:16:00,M-01,A,SETUP,0,0,51.8,0.29,5.0,A
2026-03-01T09:17:00,M-01,A,SETUP,0,0,52.0,0.26,5.9,A
2026-03-01T09:18:00,M-01,A,SETUP,0,0,50.5,0.3,5.8,A
2026-03-01T09:19:00,M-01,A,SETUP,0,0,49.8,0.27,5.5,A
2026-03-01T09:20:00,M-01,A,RUN,15,0,50.5,1.09,20.3,A
2026-03-01T09:21:00,M-01,A,RUN,15,1,51.3,0.91,20.2,A
2026-03-01T09:22:00,M-01,A,RUN,13,1,52.0,0.75,20.5,A
2026-03-01T09:23:00,M-01,A,RUN,13,0,53.1,0.73,21.3,A
2026-03-01T09:24:00,m-01,A,RUN,14,0,53.3,0.73,21.2,A
2026-03-01T09:25:00,M-01,A,RUN,12,0,54.0,0.99,19.9,A
2026-03-01T09:26:00,M-01,A,RUN,15,1,53.8,0.83,21.3,A
2026-03-01T09:27:00,M-01,A,RUN,9,0,54.6,0.83,17.6,A
2026-03-01T09:28:00,M-01,A,RUN,17,1,55.1,1.08,23.0,A
2026-03-01T09:29:00,M-01,A,RUN,14,0,55.5,0.81,21.3,A
2026-03-01T09:30:00,M-01,A,RUN,14,1,55.9,0.95,22.1,A
2026-03-01T09:31:00,M-01,A,RUN,10,0,56.6,1.06,19.2,A
2026-03-01T09:32:00,M-01,A,RUN,17,0,57.2,0.78,22.5,A
2026-03-01T09:33:00,M-01,A,RUN,10,0,57.2,1.23,19.6,A
2026-03-01T09:34:00,M-01,A,RUN,9,0,57.2,0.79,20.2,A
2026-03-01T09:35:00,M-01,A,RUN,14,0,57.8,1.0,20.0,A
2026-03-01T09:36:00,M-01,A,RUN,9,0,58.9,0.94,19.0,A
2026-03-01T09:37:00,M-01,A,RUN,12,0,58.7,1.11,20.6,A
2026-03-01T09:38:00,M-01,A,RUN,11,1,57.7,0.74,19.4,A
2026-03-01T09:39:00,M-01,A,RUN,6,0,57.8,0.81,17.6,A
2026-03-01T09:40:00,M-01,A,RUN,20,0,57.7,0.91,22.4,A
2026-03-01T09:41:00,M-01,A,RUN,18,2,58.3,0.57,23.4,A
2026-03-01T09:42:00,M-01,A,RUN,15,0,58.3,0.61,20.4,A
2026-03-01T09:43:00,M-01,A,RUN,13,0,58.0,0.83,21.0,A
2026-03-01T09:44:00,M-01,A,RUN,18,1,57.8,1.11,23.2,A
2026-03-01T09:45:00,M-01,A,RUN,17,0,57.2,1.03,22.0,A
2026-03-01T09:46:00,M-01,A,RUN,15,0,56.8,0.89,21.7,A
2026-03-01T09:47:00,M-01,A,RUN,16,1,57.1,0.95,21.0,A
2026-03-01T09:48:00,M-01,A,RUN,3,0,57.2,0.99,15.9,A
2026-03-01T09:49:00,M-01,A,RUN,12,0,56.7,0.79,21.1,A
2026-03-01T09:50:00,M-01,A,RUN,21,0,57.5,1.06,23.8,A
2026-03-01T09:51:00,M-01,A,RUN,13,0,57.8,1.19,21.9,A
2026-03-01T09:52:00,M-01,A,RUN,16,0,58.1,0.91,19.6,A
2026-03-01T09:53:00,M-01,A,RUN,13,0,59.0,0.78,21.0,A
2026-03-01T09:54:00,M-01,A,RUN,16,0,59.6,0.83,23.1,A
2026-03-01T09:55:00,M-01,A,RUN,11,0,59.8,1.08,19.6,A
2026-03-01T09:56:00,M-01,A,RUN,10,0,59.1,0.88,20.2,A
2026-03-01T09:57:00,M-01,A,RUN,10,0,59.5,1.11,18.5,A
2026-03-01T09:58:00,M-01,A,RUN,11,0,60.3,1.11,20.1,A
2026-03-01T09:59:00,M-01,A,RUN,8,0,60.2,0.85,17.6,A
2026-03-01T10:00:00,M-01,A,RUN,10,0,60.7,0.69,19.3,A
2026-03-01T10:01:00,M-01,A,RUN,9,0,59.5,0.69,17.7,A
2026-03-01T10:02:00,M-01,A,RUN,13,0,59.8,0.97,21.0,A
2026-03-01T10:03:00,M-01,A,RUN,12,1,59.9,1.05,20.5,A
2026-03-01T10:04:00,M-01,A,RUN,19,0,59.6,1.11,23.1,A
2026-03-01T10:05:00,M-01,A,RUN,6,0,60.1,0.92,18.9,A
2026-03-01T10:06:00,M-01,A,RUN,16,0,59.6,1.13,21.5,A
2026-03-01T10:07:00,M-01,A,RUN,14,0,59.8,0.89,22.4,A
2026-03-01T10:08:00,M-01,A,RUN,13,0,60.6,1.17,21.8,A
2026-03-01T10:09:00,M-01,A,RUN,12,1,61.3,1.2,20.3,A
2026-03-01T10:10:00,M-01,A,RUN,9,0,61.3,0.83,20.0,A
2026-03-01T10:11:00,M-01,A,RUN,14,0,62.5,0.86,19.5,A
2026-03-01T10:12:00,M-01,A,RUN,10,0,62.5,0.92,19.0,A
2026-03-01T10:13:00,M-01,A,RUN,12,0,61.8,1.21,20.0,A
2026-03-01T10:14:00,M-01,A,RUN,16,0,60.7,0.8,21.2,A
2026-03-01T10:15:00,M-01,A,RUN,14,0,61.1,0.7,19.8,A
2026-03-01T10:16:00,M-01,A,RUN,16,0,61.2,0.95,22.5,A
2026-03-01T10:17:00,M-01,A,RUN,15,0,61.9,0.82,20.3,A
2026-03-01T10:18:00,M-01,A,RUN,5,0,60.8,1.27,17.6,A
2026-03-01T10:19:00,M-01,A,RUN,14,0,61.1,0.96,22.9,A
2026-03-01T10:20:00,M-01,A,RUN,10,1,60.8,1.01,18.6,A
2026-03-01T10:21:00,M-01,A,RUN,8,0,61.6,1.46,18.0,A
2026-03-01T10:22:00,M-01,A,RUN,9,0,61.3,0.63,19.7,A
2026-03-01T10:23:00,M-01,A,RUN,13,0,61.6,1.2,19.7,A
2026-03-01T10:24:00,M-01,A,RUN,1,0,61.9,1.06,16.2,A
2026-03-01T10:25:00,M-01,A,RUN,10,1,61.9,1.09,19.8,A
2026-03-01T10:26:00,M-01,A,RUN,10,0,60.5,0.77,19.7,A
2026-03-01T10:27:00,M-01,A,RUN,9,0,61.0,0.87,19.5,A
2026-03-01T10:28:00,M-01,A,RUN,16,0,61.4,1.23,22.6,A
2026-03-01T10:29:00,M-01,A,RUN,13,2,61.7,0.98,19.2,A
2026-03-01T10:30:00,M-01,A,RUN,15,0,62.1,1.15,20.4,A
2026-03-01T10:31:00,M-01,A,RUN,8,0,62.1,0.87,18.6,A
2026-03-01T10:32:00,M-01,A,RUN,11,0,61.9,1.06,19.8,A
2026-03-01T10:33:00,M-01,A,RUN,9,1,62.4,1.35,19.5,A
2026-03-01T10:34:00,M-01,A,RUN,11,2,62.4,0.71,20.5,A
2026-03-01T10:35:00,M-01,A,RUN,13,0,61.9,0.9,21.1,A
2026-03-01T10:36:00,M-01,A,RUN,13,0,62.2,0.97,20.8,A
2026-03-01T10:37:00,M-01,A,RUN,15,0,61.7,0.95,21.0,A
2026-03-01T10:38:00,M-01,A,RUN,10,0,62.1,0.89,19.9,A
2026-03-01T10:39:00,M-01,A,RUN,10,0,62.0,1.18,20.3,A
2026-03-01T10:40:00,M-01,A,RUN,13,0,61.4,1.08,21.1,A
2026-03-01T10:41:00,M-01,A,RUN,11,0,62.0,1.15,20.2,A
2026-03-01T10:42:00,M-01,A,RUN,7,0,61.3,1.06,17.5,A
2026-03-01T10:43:00,M-01,A,RUN,14,0,62.1,1.04,19.3,A
2026-03-01T10:44:00,M-01,A,RUN,18,0,62.9,0.9,22.7,A
2026-03-01T10:45:00,M-01,A,RUN,15,0,61.9,1.01,21.4,A
2026-03-01T10:46:00,M-01,A,RUN,13,0,62.0,1.22,21.5,A
2026-03-01T10:47:00,M-01,A,RUN,12,0,62.6,0.96,19.1,A
2026-03-01T10:48:00,M-01,A,RUN,13,0,62.3,0.93,19.8,A
2026-03-01T10:49:00,M-01,A,RUN,18,0,62.3,1.08,23.3,A
2026-03-01T10:50:00,M-01,A,RUN,11,0,62.2,0.97,19.4,A
2026-03-01T10:51:00,M-01,A,RUN,7,1,62.4,1.06,19.2,A
2026-03-01T10:52:00,M-01,A,RUN,15,0,61.6,1.21,20.7,A
2026-03-01T10:53:00,M-01,A,RUN,12,0,61.2,1.5,20.7,A
2026-03-01T10:54:00,M-01,A,RUN,9,0,61.5,0.98,20.3,A
2026-03-01T10:55:00,M-01,A,RUN,12,0,61.2,0.95,19.7,A
2026-03-01T10:56:00,M-01,A,RUN,13,0,60.9,1.2,20.2,A
2026-03-01T10:57:00,M-01,A,RUN,10,0,61.2,1.03,18.6,A
2026-03-01T10:58:00,M-01,A,RUN,10,0,61.5,1.0,19.8,A
2026-03-01T10:59:00,M-01,A,RUN,10,1,62.9,0.91,18.5,A
2026-03-01T11:00:00,M-01,A,RUN,16,0,63.6,1.21,21.1,A
2026-03-01T11:01:00,M-01,A,RUN,16,0,63.6,0.87,21.9,A
2026-03-01T11:02:00,M-01,A,RUN,7,0,63.4,1.15,19.5,A
2026-03-01T11:03:00,M-01,A,RUN,11,0,64.0,0.95,18.9,A
2026-03-01T11:04:00,M-01,A,RUN,13,0,63.9,1.28,21.2,A
2026-03-01T11:05:00,M-01,A,RUN,11,0,63.0,1.23,19.3,A
2026-03-01T11:06:00,M-01,A,RUN,15,2,62.0,1.09,20.4,A
2026-03-01T11:07:00,M-01,A,RUN,11,0,62.8,1.01,19.8,A
2026-03-01T11:08:00,M-01,A,RUN,20,0,62.7,1.09,23.2,A
2026-03-01T11:09:00,M-01,A,RUN,10,0,62.5,1.13,20.2,A
2026-03-01T11:10:00,M-01,A,RUN,10,0,62.7,1.15,17.8,A
2026-03-01T11:11:00,M-01,A,RUN,11,0,62.1,0.98,19.7,A
2026-03-01T11:12:00,M-01,A,RUN,12,0,62.2,1.15,20.9,A
2026-03-01T11:13:00,M-01,A,RUN,11,0,62.9,0.98,19.4,A
